County,county_fips,City,StateCode,State,StationID,ConditionMonitoringReportID,ReportDate,ScaleBar,Description,year,quarter,month,month_name,week,day
Rio Grande,08105,Monte Vista,8.0,CO,62a50a13-b486-425d-bb45-f686fddcdd70,31118.0,2018-03-13,-3.0,"20 days without measurable precipitation. In the last 22 weeks I've measured 0.59"" precipitation. That's 0.00383"" per day. Average for this desert climate is 0.0228"".  I've received only 16.8% of average in that time. This water year I've measured 1.37"" precipitation. That's .00835 per day. We've received only 36.6% of average for the water year.",2018.0,1.0,3.0,Mar,11.0,13.0
Rio Grande,08105,Monte Vista,8.0,CO,62a50a13-b486-425d-bb45-f686fddcdd70,31391.0,2018-03-20,-3.0,"I must plan to not irrigate almost half of my ranch this summer. What river water I get will have to be concentrated on established crops
27 days without measurable precipitation. In the last 23 weeks I've measured 0.59"" precipitation. That's 0.00366"" per day. Average for this desert climate is 0.0228"".  I've received only 16.1% of average in that time. This water year I've measured 1.37"" precipitation. That's .00801 per day. We've received only 35.1% of average for the water year.",2018.0,1.0,3.0,Mar,12.0,20.0
El Paso,08041,Black Forest,8.0,CO,460332b2-7f7b-4a23-a573-01d17c83c561,31229.0,2018-03-17,-2.0,"With the current lack of snowfall and moisture, sustained  windy days and low humidity, the ground is bone dry.  If this continues we will be in severely dry conditions.  Ponderosa pines seem to be unaffected so far but that may change if these conditions persist.  Normally at this time of year we have snow cover and some of the early blooming flowers (Pasque Flowers) are already emerging through the snow. Not this year, no snow - no moisture -no flowers.  The ground is bare, dry and dusty!  Hopefully some late winter/early spring moisture will arrive. Currently any vehicles traveling the dirt roads out in this area are creating a perpetual dust storm. The headwaters of Cottonwood Creek run through my property and much is frozen over and it is barely flowing with any volume.  This also does not bode well for the upcoming fire season for the Black Forest area. ",2018.0,1.0,3.0,Mar,11.0,17.0
Alamosa,08003,Mosca,8.0,CO,e0c20bf2-22d9-4b44-9294-6c1b2c7f4a49,30932.0,2018-03-10,-3.0,"No Snow on ground. Only 0.78 measurable precip at this station since Oct 1st: Oct 0.22; Nov 0.08; Dec 0.01; Jan 0.19; Feb 0.22; Mar 0.0. Snow pack on Sangre de Cristos negligible. Evergreen vegetation showing stress. High Fire Danger, Red Flag Warnings whenever wind is predicted. Winter wheat losses expected. Due to high temps and dry conditions, variance to normal April 1st Irrigation Start Date has been granted for Water District 35 (eastern Alamosa and northern Costilla Counties) -- irrigation diversion to start March 12th to hopefully distribute what little runoff occurs onto dry pastures and fields instead of filling dry stream beds in lower Trinchera system and Closed Basin. ",2018.0,1.0,3.0,Mar,10.0,10.0
Larimer,08069,Fort Collins,8.0,CO,c512a3a7-6713-4785-81b2-daca59977b8d,30721.0,2018-03-04,-1.0,Moving up one less dry scale after a reasonably decent February moisture month.  This could switch back to moderately dry if this early March warmth continues.,2018.0,1.0,3.0,Mar,9.0,4.0
Larimer,08069,Fort Collins,8.0,CO,c512a3a7-6713-4785-81b2-daca59977b8d,30947.0,2018-03-10,-2.0,"Short lived on the mildly dry condition, switched back to moderately dry from week of dry and high winds.",2018.0,1.0,3.0,Mar,10.0,10.0
Larimer,08069,Fort Collins,8.0,CO,c512a3a7-6713-4785-81b2-daca59977b8d,31193.0,2018-03-17,-2.0,Another nice pre-spring week with little moisture and plenty of wind.,2018.0,1.0,3.0,Mar,11.0,17.0
Larimer,08069,Fort Collins,8.0,CO,c512a3a7-6713-4785-81b2-daca59977b8d,31468.0,2018-03-24,-2.0,"Dry March conditions continue, some relief for snow pack, but late March numbers not looking that good.  May move to severely dry if this keeps up",2018.0,1.0,3.0,Mar,12.0,24.0
Larimer,08069,Fort Collins,8.0,CO,dfb6f550-7283-47b8-8f63-8e8606d3c9a7,31390.0,2018-03-19,-1.0,"Received a welcome 0.29"" last night which brought my pasture from moderately dry to mildly dry.  This is the first significant precip in about 4 weeks.",2018.0,1.0,3.0,Mar,12.0,19.0
Arapahoe,08005,Aurora,8.0,CO,c59571bc-9207-48ff-bcf6-cdb88cd8042b,31153.0,2018-03-16,-2.0,Soil is very dry   as of 3/15/18.  Spring bulbs that are coming up are stunted.  Buds on trees are small or shriveled. grass is very patchy and slow to green up. ,2018.0,1.0,3.0,Mar,11.0,16.0
Elbert,08039,Elbert,8.0,CO,ab40f47f-adb9-41dc-8052-14e3289a61bd,30732.0,2018-03-04,-2.0,Dry windy conditions continue. All earlier snow has melted/evaporated. Red flag warnings are common.,2018.0,1.0,3.0,Mar,9.0,4.0
Elbert,08039,Elbert,8.0,CO,ab40f47f-adb9-41dc-8052-14e3289a61bd,31531.0,2018-03-25,-2.0,"Although the 3.5"" of snow last week helped for a while, the drying winds have totally removed all prior snow and the ground below about 1"" is just as dry as ever. Grasses are beginning to sprout but barely emerging. Fire danger remains high with several wildfires in the region.",2018.0,1.0,3.0,Mar,12.0,25.0
Weld,08123,Kersey,8.0,CO,7bfade50-5dce-4274-8680-032e402fcc82,30738.0,2018-03-04,-1.0,"Wind, heat, and a lack of precipitation have dried us out again. ",2018.0,1.0,3.0,Mar,9.0,4.0
Weld,08123,Kersey,8.0,CO,7bfade50-5dce-4274-8680-032e402fcc82,30949.0,2018-03-10,-1.0,18 consecutive days without measurable precipitation. ,2018.0,1.0,3.0,Mar,10.0,10.0
Weld,08123,Kersey,8.0,CO,7bfade50-5dce-4274-8680-032e402fcc82,31293.0,2018-03-18,0.0,"This week's rain largely re-hydrated the soil, but we will need continued precipitation. ",2018.0,1.0,3.0,Mar,11.0,18.0
Weld,08123,Kersey,8.0,CO,7bfade50-5dce-4274-8680-032e402fcc82,31540.0,2018-03-25,0.0,We will need more precipitation soon. ,2018.0,1.0,3.0,Mar,12.0,25.0
Weld,08123,Kersey,8.0,CO,7bfade50-5dce-4274-8680-032e402fcc82,31771.0,2018-03-31,0.0,We need continued moisture. ,2018.0,1.0,3.0,Mar,13.0,31.0
Eagle,08037,Vail,8.0,CO,64596176-5f0a-45a1-af19-1fb7049e3803,30806.0,2018-03-05,-3.0,I feel we are extremely dry for this time of the year.  Our south facing hillsides are brown!  We have only had a couple of inches of snow in the past 8 days which is way below normal.  Our strong winds and lack of snow have left our high peaks and ridges bare!  I hope we get some significant snowfall soon!,2018.0,1.0,3.0,Mar,10.0,5.0
Eagle,08037,Vail,8.0,CO,64596176-5f0a-45a1-af19-1fb7049e3803,31087.0,2018-03-12,-3.0,"With tiny amount snow this past week, strong winds, and sunshine our snow pack is rapidly disappearing.  ",2018.0,1.0,3.0,Mar,11.0,12.0
Eagle,08037,Vail,8.0,CO,64596176-5f0a-45a1-af19-1fb7049e3803,31352.0,2018-03-19,-3.0,Before the snow fell Sunday afternoon the wind blew clouds of dust!  It is so dry!  I hope we have a wet spring!,2018.0,1.0,3.0,Mar,12.0,19.0
Larimer,08069,Fort Collins,8.0,CO,0c9ce279-0e49-44c1-9abb-9ca168f226c5,30607.0,2018-03-02,0.0,"December was below ave. We watered our younger trees once. Jan. and Feb. precip. was slighter above, a good start, so far, for the year. ",2018.0,1.0,3.0,Mar,9.0,2.0
Larimer,08069,Fort Collins,8.0,CO,0c9ce279-0e49-44c1-9abb-9ca168f226c5,31644.0,2018-03-27,-2.0,"0.50"" lower rainfall for the year so far.",2018.0,1.0,3.0,Mar,13.0,27.0
Weld,08123,NewRaymer,8.0,CO,c8796818-0007-4140-a442-ee9337df151b,31043.0,2018-03-11,-3.0,"Ground conditions very hard and dry.   Grass pasture is in short supply, when the wind blows air conditions are very bad because of the dirt moving causeing a haze.",2018.0,1.0,3.0,Mar,10.0,11.0
El Paso,08041,Peyton,8.0,CO,0c0c892e-5be0-40e8-a292-f44a8d126267,30734.0,2018-03-04,-2.0,"Not much change except that it is getting drier . We had another fire flare up just to our south , about 7 miles , a day before red flag conditions started . This weekend is making us nervous . We have been reluctant to leave the property in case a fire starts . We have 3 cats and 3 dogs to evacuate if needed . We still have 2 bumps of snow/ice left from previous drifts that are in a shaded area . The ground/soil is and looks dry . The trees and plants look ok still including their buds for this spring , though some are starting to look puny as a friend noticed . These 3 to 4 days of fire weather is really going to take its toll on all plant life especially if we do not get enough moisture by late spring early summer as the trees and plants try to leaf out and burn through their stored energy . You will see this summer into next fall dying , diseased , insect infested and stressed plant life making matters worse for any future fire weather problems . The cracks in the soil had started to fade but now are becoming more noticeable again . The birds , still lots of dove and quail , have stabilized with feed consumption but are consuming more water on warmer days . Even appears to be less rabbets around per Mrs. and have seen more coyote droppings . The deer have disappeared hope no mountain lions are around . With all the dryness that's another possibility . I have noticed the normal surface water around the area is lowering or drying up some . Our well is still pumping good and is clear . The extra use of propane this year might have been the extra use of our stove per Mrs. . We start out the winter season with 4 cords of wood or close to it , the 2015 and 2016 season we had to go to the mill and get more to finish out the spring . 2017's started out the same but suddenly it warmed up fast in the spring and our use of wood greatly slowed . This season appears to be headed that way except that it is substantially drier than last year going into spring and use of wood still is slowing . It is getting to get dusty and is showing up inside structures . ",2018.0,1.0,3.0,Mar,9.0,4.0
El Paso,08041,Peyton,8.0,CO,0c0c892e-5be0-40e8-a292-f44a8d126267,31062.0,2018-03-11,-2.0,"Some signs of spring are showing , our cotoneaster plants , mostly sunny exposure , the flower buds are swelling and exposing some flower tips , the lilac buds are stating to swell . Other signs are more birds are a around , more blue jays , robins , sparrows/finches/chickadees , blackbirds and hawks/falcons . The sparrows are getting frisky as are the rabbits . Problem for the rabbits is the ground is to hard to burrow into for nesting . Once and if we get a soaking rain look out , they try to nest everywhere especially in fenced in yards , protection , except we have three dogs . I had to bury another ring neck dove and dug down 11 inches , approx. ,on the south side of a row of pines that have not been watered . The ground was dry until about 9 to 10 inches down the dirt showed some faint moisture , slight darkness . The ground by the NE. faucet had been frozen with slick ice from early Feb. to late Feb. and there was still some around into early March as was the 2 snow drifts in shaded area north of pines . All is gone except a trace at both locations . We are defiantly using less wood for the stove , not sure about propane except our electric bill was the highest in 4 to 5 months . All the ponds with streams in the Falcon area are mostly ice with not much flowing water . When it's windy and a vehicle is traveling down the road it looks like a sandstorm .",2018.0,1.0,3.0,Mar,10.0,11.0
El Paso,08041,Peyton,8.0,CO,0c0c892e-5be0-40e8-a292-f44a8d126267,31308.0,2018-03-18,-2.0,"Still seeing signs of spring . Honey bee early March , saw one end of Jan. last year ,lady bug , tree hopper etc. Some grass coming up in sunny heat reflective areas . After the last snowfall melted the field grasses started to briefly get a green tinge color . Our small area of blue grass for the dogs is greening up , though the lady has been occasionally watering it . If we can get some decent moisture .25"" to .5"" most plant life would start to come a live , green up . The last snow , .25"" , at 12:40 AM. , maybe more because I did not check the depth that early , surprised me that it was still all white the next AM. It had not hardly melted and it only got to 28 degrees and was 33 degrees when it really started snowing plus 32 by 6:00 AM. . ground must be colder than I thought . The wild life is coming around more , mostly birds , the deer occasionally and I have been changing the bird baths twice daily . It has gotten easier to free up the ice in the AM. . There for a about 2.5 weeks I could not free up 1 bath plus another , black , only in the PM. . This was in most of Feb. and 1st. week of March . The rest of the winter there was only 3 to 4 times for 2 to 3 day periods that I had problems freeing the bird baths of ice . Most of the ponds , standing water and small streams around Falcon , Co. are free of ice and the streams are flowing lightly to barely . No close fires recently but see the smoke from others at times . Dust on roads not as bad . ",2018.0,1.0,3.0,Mar,11.0,18.0
El Paso,08041,Peyton,8.0,CO,0c0c892e-5be0-40e8-a292-f44a8d126267,31557.0,2018-03-25,-2.0,"Taking a walk down our street , the low spot in about the middle of a long north south street a small stream still runs SE. into a small pond both of which still have water in them look close to normal is nice to see . The warmth is causing more insect to come out , yellow jackets , house flies , spiders etc. . It is also helping to push more buds on the trees and shrubs like the flower buds for elms and the crab apple is still trying . The aspen and ash trees buds are still tight and the lilacs buds , leaf and flower , are swollen . More birds , hawks and there types are starting to show up in bigger numbers except the blue jays and morning doves , still a few blue jays underlying a few . Had a another fire fairly close off Woodman just west of Falcon early this week along with all the other fires that were around . The last fire weather day with the 53 mph. wind gust close to noon almost looked like there was going to be a dust storm . I sure hope we get some moisture twice this week and continue to chip away at the drought until a better spring and summer pattern of moisture can get going . I am occasionally watering some of the many cedar/upright junipers now . They are fairly drought resistant . We are going through a lot less wood for the stove now , we are barely going to have enough but look to be okay  until mid May . ",2018.0,1.0,3.0,Mar,12.0,25.0
Saguache,08109,Villa Grove,8.0,CO,ef47879d-a35a-41b4-af24-a7dec7c523c0,30822.0,2018-03-05,-3.0,"Terribly dry, which is problematic for the ski industry, the upcoming commercial rafting business next summer, plus fire danger. ",2018.0,1.0,3.0,Mar,10.0,5.0
Saguache,08109,Villa Grove,8.0,CO,ef47879d-a35a-41b4-af24-a7dec7c523c0,31096.0,2018-03-12,-3.0,"Still Severly dry, which will be bad for this coming fire season and this coming rafting season. ",2018.0,1.0,3.0,Mar,11.0,12.0
Huerfano,08055,Walsenburg,8.0,CO,535d06dd-bc1a-4d35-a546-7314fbf3faed,30824.0,2018-03-05,-2.0,The drought is only getting worse.  The winds have been terrible.,2018.0,1.0,3.0,Mar,10.0,5.0
Huerfano,08055,Walsenburg,8.0,CO,535d06dd-bc1a-4d35-a546-7314fbf3faed,31091.0,2018-03-12,-3.0,"According to the NWS we have slipped in to the Severely Dry category and that coincides with my observations although we did received 0.64"" precip in Feb.  I had to water my garden again yesterday.",2018.0,1.0,3.0,Mar,11.0,12.0
Huerfano,08055,Walsenburg,8.0,CO,535d06dd-bc1a-4d35-a546-7314fbf3faed,31350.0,2018-03-19,-3.0,"Severe drought continues with very windy conditions and having to water my garden, birds are appreciating my heated bird baths",2018.0,1.0,3.0,Mar,12.0,19.0
Huerfano,08055,Walsenburg,8.0,CO,535d06dd-bc1a-4d35-a546-7314fbf3faed,31623.0,2018-03-26,-3.0,still severely dry but snow coming tonight might help,2018.0,1.0,3.0,Mar,13.0,26.0
Gunnison,08051,Pitkin,8.0,CO,401e0943-eceb-420d-bfff-09e96efc042b,30849.0,2018-03-05,-3.0,"SWE of snowpack is 3.17"", last year at this time it was 14.04"". Snowpack is 16"" (46% of normal), total snowfall for the season is 70"" (53% of normal). We need 90"" of snowfall through the rest of spring to get to average. That's doubtful! ",2018.0,1.0,3.0,Mar,10.0,5.0
Gunnison,08051,Pitkin,8.0,CO,401e0943-eceb-420d-bfff-09e96efc042b,31097.0,2018-03-12,-3.0,"Snowpack here at 9200' is 14"" (43% of average). Only 1"" of snow has fallen so far in March, bringing a paltry 0.03"" of precipitation. If the weather does not change soon, we are in serious danger of low spring & creek flows and possibly high fire danger this summer.",2018.0,1.0,3.0,Mar,11.0,12.0
Gunnison,08051,Pitkin,8.0,CO,401e0943-eceb-420d-bfff-09e96efc042b,31364.0,2018-03-19,-3.0,"Total snowfall for the season is at 74.5"" (55% of average) and snowpack depth is at 11.5"" (45% of average).",2018.0,1.0,3.0,Mar,12.0,19.0
Larimer,08069,Fort Collins,8.0,CO,0c7ec328-9ab1-49bf-8d59-0cf289d22f32,30859.0,2018-03-05,-2.0,"No precipitation since Feb 23 (10 consecutive days), vanishing snow cover, above normal temperatures reaching into the mid- to upper-60s on multiple days, low humidities, and moderate to strong winds have left ground conditions quite dry in the area.",2018.0,1.0,3.0,Mar,10.0,5.0
Larimer,08069,Fort Collins,8.0,CO,0c7ec328-9ab1-49bf-8d59-0cf289d22f32,31387.0,2018-03-19,-1.0,"After no precipitation in the first half of March, we've seen 0.49"" in the past week, somewhat alleviating the dry ground conditions.  Despite this, we're still behind in the monthly precipitation total (we'd need more than 1.00"" of precipitation in the next week to reach our March average).",2018.0,1.0,3.0,Mar,12.0,19.0
Larimer,08069,Fort Collins,8.0,CO,0c7ec328-9ab1-49bf-8d59-0cf289d22f32,31591.0,2018-03-26,-1.0,"Warm and windy weather with only 0.01"" of precipitation (and trace of snow) and no snow cover has made ground conditions become somewhat drier this week.  The very earliest signs of greening grass are showing, and the buds on the peach tree are just beginning to emerge.",2018.0,1.0,3.0,Mar,13.0,26.0
Jefferson,08059,Evergreen,8.0,CO,0c4d6f11-d34e-4c02-88ef-c1df5cf9080a,30846.0,2018-03-05,-3.0,"Brown grass, dry, dusty ground, no vegetation growth, no grazing food available for wild animals.  ",2018.0,1.0,3.0,Mar,10.0,5.0
Jefferson,08059,Evergreen,8.0,CO,0c4d6f11-d34e-4c02-88ef-c1df5cf9080a,31053.0,2018-03-11,-3.0,Dry on surface; grass starting to come up scantily; spring flower bulbs have sent up 2 inch shoots; overall precipitation & snow accumulation is 1/3 of normal.  Very concerning.,2018.0,1.0,3.0,Mar,10.0,11.0
Jefferson,08059,Evergreen,8.0,CO,0c4d6f11-d34e-4c02-88ef-c1df5cf9080a,31215.0,2018-03-17,-3.0,"Small shoots of grass starting to show - 1/2 inch tall; bulbs beginning to push out shoots; overall severely dry conditions, brown pastures; no food for elk; no Bluebirds or Robbins have arrived yet.",2018.0,1.0,3.0,Mar,11.0,17.0
La Plata,08067,Hesperus,8.0,CO,ed22ec5e-fb8e-48ee-a198-0d788af6b781,30852.0,2018-03-06,-2.0,"2 Mar spring migrant Say's Phoebe
3 Mar honeybees and mating ants flying",2018.0,1.0,3.0,Mar,10.0,6.0
La Plata,08067,Hesperus,8.0,CO,ed22ec5e-fb8e-48ee-a198-0d788af6b781,31405.0,2018-03-22,-2.0,Say's Phoebes now (19 Mar) setting up territories.  Previous report was of migrants.,2018.0,1.0,3.0,Mar,12.0,22.0
Mesa,08077,Grand Junction,8.0,CO,ff6a3459-2b50-4979-827a-310da0a21a7d,30830.0,2018-03-05,-2.0,It continues to be dry.  What moisture we have received is below normal.,2018.0,1.0,3.0,Mar,10.0,5.0
La Plata,08067,Bayfield,8.0,CO,f31cfb52-c5d6-4c76-abb2-c7b218ecde77,31137.0,2018-03-12,-2.0,"Still are very dry. We have storms predicted but they go north or south of us. Heavy clouds on Sunday produced only a trace of moisture. Conditions obviously have effect on agriculture, wildlife, gardening, everything that requires water come spring.",2018.0,1.0,3.0,Mar,11.0,12.0
La Plata,08067,Bayfield,8.0,CO,f31cfb52-c5d6-4c76-abb2-c7b218ecde77,31782.0,2018-03-26,-2.0,"Too dry still with storms moving past us too quickly, wind blowing clouds to the east, weather patterns not good for getting precipitation. March is usually a wet month but not this year although the mountains got a little snow. We should have planted peas in the garden by now but have not. Soil moisture will probably be pretty poor and require more irrigation than normal. This will be a problem because the run-off providing irrigation water will be less than normal also.",2018.0,1.0,3.0,Mar,13.0,26.0
Huerfano,08055,Walsenburg,8.0,CO,a8b7c37d-ea3f-4125-90a7-8d0ec7c13ed7,30818.0,2018-03-05,-3.0,High fire danger.,2018.0,1.0,3.0,Mar,10.0,5.0
Huerfano,08055,Walsenburg,8.0,CO,a8b7c37d-ea3f-4125-90a7-8d0ec7c13ed7,31590.0,2018-03-26,-3.0,No change.,2018.0,1.0,3.0,Mar,13.0,26.0
Moffat,08081,Craig,8.0,CO,69d3d4fe-b1f2-4bca-b207-f0f293ca0217,31076.0,2018-03-12,-2.0,Very little snow left. Some snow in the shadows of buildings. Mud is drying up. One skein of Canadian geese noted to be flying north mid last week. ,2018.0,1.0,3.0,Mar,11.0,12.0
Moffat,08081,Craig,8.0,CO,69d3d4fe-b1f2-4bca-b207-f0f293ca0217,31349.0,2018-03-19,-1.0,"Snowing today, about three inches on the ground. The ground is still dry and hard underneath. More bird activity noted around the house such as singing and nest building. ",2018.0,1.0,3.0,Mar,12.0,19.0
Moffat,08081,Craig,8.0,CO,69d3d4fe-b1f2-4bca-b207-f0f293ca0217,31587.0,2018-03-26,-2.0,Grass is green again. The mud has dried up. A few flakes of snow this morning. Canadian geese flying over head. ,2018.0,1.0,3.0,Mar,13.0,26.0
Weld,08123,Evans,8.0,CO,7281e083-5c22-47fe-a45f-c3fc215ce031,30755.0,2018-03-04,0.0,"With warmer temps this week snow and ice have melted.  Walking trails nearby are soggy, muddy, w/standing water in low lying areas.  Beginning to see green shoots on willow trees and grass/ground cover in areas greening up.  This moisture will not last long with predicted high winds (25-29 mph) that begin this afternoon and continue into tomorrow.  Area is under high fire danger for next few days.  ",2018.0,1.0,3.0,Mar,9.0,4.0
Weld,08123,Evans,8.0,CO,7281e083-5c22-47fe-a45f-c3fc215ce031,30875.0,2018-03-07,0.0,"Have observed that ice on ponds on our daily walks are completely melted leaving open water for geese and mallard ducks.  Saw geese on one pond, mallards on the other.  Lots of small birds can be heard down in the old cattails while the winds are blowing.  After the last two days of high winds 3/5/18 & 3/6/18 noticed some branches that fell from high off our resident cottonwood tree (~75 ft. high) actually had leaf buds formed and green.   ",2018.0,1.0,3.0,Mar,10.0,7.0
Weld,08123,Evans,8.0,CO,7281e083-5c22-47fe-a45f-c3fc215ce031,31047.0,2018-03-11,-1.0,"Hiking trails have dried out although still moist in low lying, shady areas. Ponds are now open water w/geese and mallards returning. Still some solid ice in heavily shaded areas.  Spring flowers (daffodils, tulips, crocus) coming up through the leaf litter two days ago (3/8/18). Branches broken off from cottonwood trees in recent high winds show leaf tips and buds.  Treetops starting to take on greenish tinge. Weeping willow branches turning yellow/spring green.  Native grasses remain very dry, although lawns starting to green up.  ",2018.0,1.0,3.0,Mar,10.0,11.0
Weld,08123,Evans,8.0,CO,7281e083-5c22-47fe-a45f-c3fc215ce031,31555.0,2018-03-25,-2.0,"Spring is here. Spring flowers are out,grasses both on lawns and native grasses are greening up.  Swarms of insects ( Midges possibly) have returned to the ponds in Homestead Park several miles from this station’s location. Geese, mallards, redwing blackbirds and killdeer have all returned to the area. A friend traveling from the western slope of Colorado has commented though that the snowpack along I70 is very low compared with other years. From the vista here in Greeley, Longs Peak and front range mountains are full of snow and scenic by comparison. Last significant precipitation at this location was 3/16/18 ( 0.61”) and with lots of wind and high temps (65-70) vegetation dries out quickly. Have already hand watered perennial plants and will have to begin watering more if more precipitation doesn’t occur. ",2018.0,1.0,3.0,Mar,12.0,25.0
Otero,08089,La Junta,8.0,CO,9a6a8701-f0bd-40a4-9ab0-cbb5cb600ac0,31100.0,2018-03-12,-3.0,"Other county is now in the severely dry category. In February we had only appx. 1/2 an inch of snow. With the much needed moisture the winds came in and sucked all the moisture right out of the ground. Future forecasts are not looking good for any moisture. Have had to water trees, grass,shrubs and etc. during this extremely dry winter. When watering it's like the movie The Birds at times as all the birds are coming in to enjoy the water. I have chickens and ducks and at anytime you look out we are seeing big flocks of birds at the water. By this time previous years weeds and grass are up several inches. This year things have come up in late January and are still just sitting there not growing.",2018.0,1.0,3.0,Mar,11.0,12.0
Larimer,08069,Loveland,8.0,CO,70cd3329-8e57-4bb3-ae59-e8b2ec1c6a0c,31620.0,2018-03-26,0.0,Have had several light precipitation events in the past week. Times of above normal temperatures seem to be tempered by some extra cloud cover.  Winter wheat crops west of the house have started to show signs of green up in the past two weeks.,2018.0,1.0,3.0,Mar,13.0,26.0
El Paso,08041,Fountain,8.0,CO,943229d2-f00d-433c-9056-4e78a43138e9,30933.0,2018-03-10,-3.0,"Not a drop of precipitation in the past 2 weeks.  We've had numerous days with gusty winds producing days with high fire danger. Plumes of smoke have been visible for a few days from Ft Carson, and some scorched fields have been noticed in the local area. I continue to water my plants and tree every week.",2018.0,1.0,3.0,Mar,10.0,10.0
El Paso,08041,Fountain,8.0,CO,943229d2-f00d-433c-9056-4e78a43138e9,31198.0,2018-03-17,-3.0,"Another week of drying conditions. I continue to water our tree and shrubs. Fire danger has been extremely high especially with days of high winds. We see smoke nearly every day to our west over on Ft Carson from brush fires.
The brief rain shower Thursday late afternoon amounted to a trace for our station.",2018.0,1.0,3.0,Mar,11.0,17.0
Yuma,08125,Yuma,8.0,CO,02eed9ee-261d-4657-bcec-e2093344e55e,30658.0,2018-03-03,-1.0,in a fire weather warning .,2018.0,1.0,3.0,Mar,9.0,3.0
Yuma,08125,Yuma,8.0,CO,02eed9ee-261d-4657-bcec-e2093344e55e,31642.0,2018-03-27,0.0,Moist bot not severely ,2018.0,1.0,3.0,Mar,13.0,27.0
Yuma,08125,Yuma,8.0,CO,02eed9ee-261d-4657-bcec-e2093344e55e,31691.0,2018-03-29,1.0,It is wet because we have gotten a lot of rain/fog,2018.0,1.0,3.0,Mar,13.0,29.0
Weld,08123,Fort Collins,8.0,CO,6466f692-2b16-49a6-bfb4-310e1fa2f859,30825.0,2018-03-05,0.0,Normal for this time of year,2018.0,1.0,3.0,Mar,10.0,5.0
Weld,08123,Fort Collins,8.0,CO,6466f692-2b16-49a6-bfb4-310e1fa2f859,31370.0,2018-03-19,0.0,Just a little moisture to bring a little green to winter grass,2018.0,1.0,3.0,Mar,12.0,19.0
Weld,08123,Fort Collins,8.0,CO,6466f692-2b16-49a6-bfb4-310e1fa2f859,31603.0,2018-03-26,-1.0,ground starting to develop dust,2018.0,1.0,3.0,Mar,13.0,26.0
Elbert,08039,Elizabeth,8.0,CO,66b4519c-33e7-4370-a8e5-56326cef4109,31393.0,2018-03-20,-3.0,"Until yesterday's snow, conditions were extremely dry.  High sustained winds of 20-30MPH over several weeks has evaporated the little moisture that was in the ground.  In my pastures that have not been grazed since early October there is little to no greening of the pasture grasses.  In the pastures that have had sheep on them, all dry grass is gone and some greening has occurred, but very sporadic growth with lots of bare dirt.  Normal would be at least 50% more greening and grass growth.   My runoff pond has been totally dry since October.  Last week a grass fire occurred only 1/4 mile from here and was contained to about 5 acres.  In 28 years in this location we have never had a grass fire within many miles.  The dirt roads are not maintaining moisture for more than 2  days, meaning really rough roads and much dust.",2018.0,1.0,3.0,Mar,12.0,20.0
San Miguel,08113,Slick Rock,8.0,CO,15ace20a-09d6-40a8-9e2b-4ad63a234446,31610.0,2018-03-26,-3.0,"Even though February and March were unusually warm (I maintain daily min/max temperature records), the green-up of the cool season grasses on our 280 acres of pasturage is a full month behind normal. The tiny proportion (<1%) of the cool-season grass plants that had any green on March 25 this year approximated the proportion that normally have a little green about February 25. Normally by the end of March almost all of the cool-season grass plants have lots of new leaves. I've been recording plant phenology for 10 years. I attribute the cool-season grass plants lack of green to the driest fall and winter and early spring that I have ever recored October 1 to today (March 26). BTW, I know plants because I had a 40 year career in natural resources.",2018.0,1.0,3.0,Mar,13.0,26.0
Logan,08075,Iliff,8.0,CO,03353a06-9582-46fb-bba5-1a6198c46d8b,31692.0,2018-03-29,-2.0,Reservoirs are full so irrigation farming looks good. Pasture and dry land farming not good.,2018.0,1.0,3.0,Mar,13.0,29.0
Adams,08001,Thornton,8.0,CO,98e4e56a-b927-4c32-94dc-cec3b8a4f684,31902.0,2018-04-02,-2.0,"1.79 inches of precip from 3/4 thru 3/31.   11 days with temp highs in the 60's, two days with temp high in the 7-'s,  73°  being the highest. Breezy month as jet stream sat over area for several days, creating 6 days with top winds in the 30s,   Max wind gust 48 mph on 3/6. Several of the warmer windier days were red flagged ( fire danger ).  Blossoms out on area aspen trees and buds on other types of trees. ",2018.0,2.0,4.0,Apr,14.0,2.0
Washington,08121,Akron,8.0,CO,8750164b-9ca1-4e08-a2bd-1693205e3ba8,32217.0,2018-04-11,-2.0,"Winter wheat still growing well, pasture moisture very low, post holes damp soil only grass beginning to come out of dormancy  a bit late.",2018.0,2.0,4.0,Apr,15.0,11.0
Washington,08121,cope,8.0,CO,faa0447d-0379-46df-8cdd-60a7841a0201,31994.0,2018-04-06,-3.0,Still no good amount of measurable precipitation. ,2018.0,2.0,4.0,Apr,14.0,6.0
San Miguel,08113,Redvale,8.0,CO,041daf5f-2bc9-46b4-a06f-d8665bdcd380,32208.0,2018-04-10,-3.0,"Despite the rain we just got - a surprising 0.38 inch - it's still very dry. Ponds are dry. The creek is low, though it experienced a slight surge from some rain runoff upstream. Hauling water to cows. Horses have access to creek for now. Always windy.",2018.0,2.0,4.0,Apr,15.0,10.0
