County,county_fips,City,StateCode,State,StationID,ConditionMonitoringReportID,ReportDate,ScaleBar,Description,year,quarter,month,month_name,week,day
Douglas,08035,Parker,8.0,CO,99568bc5-d268-486c-91a1-25ef195e2aa4,44828.0,2019-02-23,0.0,"The past 7 days have brought .75"" precipitation so conditions remain normal.  The days were more warm so a good deal of snowpack had melted before this morning's report of 4"" of snow.  Deer, rabbits, wild turkeys appear healthy and locating enough food.  And of note, birds have appeared this week:  house finches and other small birds. ",2019.0,1.0,2.0,Feb,8.0,23.0
Eagle,08037,Carbondale,8.0,CO,c2c378e5-941c-43a8-83f3-b980036ce894,44537.0,2019-02-11,2.0,"We have close to two feet of snow in the pasture.  Compared to a completely dry pasture at this time last year, this is remarkable.  Ski areas near here are reporting they are at 114% above average.  I can attest that the skiing has been great in this area (Aspen to Snowmass) this year.  Skiing was absolutely awful in this area last year.",2019.0,1.0,2.0,Feb,7.0,11.0
Eagle,08037,Carbondale,8.0,CO,c2c378e5-941c-43a8-83f3-b980036ce894,44565.0,2019-02-14,2.0,"Huge increase in snowpack from last year (reported by the Roaring Fork Conservancy today):

Snowpack in the Roaring Fork Watershed:
February 14, 2019: 119% of normal.  
February 14, 2018: 77% of normal.  

www.roaringfork.org",2019.0,1.0,2.0,Feb,7.0,14.0
San Miguel,08113,Redvale,8.0,CO,041daf5f-2bc9-46b4-a06f-d8665bdcd380,45127.0,2019-03-03,0.0,"The ground seems fairly saturated! Just got 0.14 inch of rain yesterday and last night on top of 6 inches of melted snow and other rain/snow earlier this winter. MUCH better than last winter and/or all of last year. So much moisture now is affecting my ability to access parts of the property, including being able to drive roads in order to get hay to my horses. Haven't been able to get a regular hay delivery (with semis) because the driveway is so muddy; haven't been able to get the water man to my house cistern for the same reason. Minor inconveniences, considering! On the plus side, the horses are reaping the benefits of water again. Regarding recreation/tourism, I've had to postpone people who want to come see the mustangs (not generally a good time of year anyway (in a normal year)).",2019.0,1.0,3.0,Mar,9.0,3.0
San Miguel,08113,Redvale,8.0,CO,041daf5f-2bc9-46b4-a06f-d8665bdcd380,45964.0,2019-03-27,1.0,"Disappointment Creek is flowing well (very muddy). Even Spring Creek is flowing with snowmelt (and seeps coming to the surface?), something I've never seen in at least 12 years of close monitoring of Spring Creek Basin. There's no snow in lower Disappointment Valley, but there are still damp patches of ground in some places. Some grass is coming up in my yard; the deer are happy. The growing is limited, though, and I don't see it in other areas yet. Hopeful! That said, there are a LOT of orange juniper and pinon trees around. ",2019.0,1.0,3.0,Mar,13.0,27.0
Larimer,08069,Fort Collins,8.0,CO,4a9d3b19-e6a1-4788-9c5c-3ab8732fd50f,46047.0,2019-03-30,0.0,Several recent wet snows along with cooler than average March temperatures have helped replenish near-surface soil moisture.  Nearby mountain snowpack also remains in great shape. Grasses are starting to green up and tree buds are swelling,2019.0,1.0,3.0,Mar,13.0,30.0
Mesa,08077,DeBeque,8.0,CO,753b859d-257d-48c6-b478-e0557a2c4b8d,45944.0,2019-03-26,1.0,"Very wet winter/early spring, along with cold temperatures, are delaying emergence of forbs, and blooming of fruit trees. Our water collection tanks were full by the end of January, which is very unusual.",2019.0,1.0,3.0,Mar,13.0,26.0
Douglas,08035,Highlands Ranch,8.0,CO,443f7ab4-a2ba-4b32-9ae1-7f09c72a5531,45286.0,2019-03-09,0.0,Soil is not cracked.  Spring bulbs are appearing. Snow is lingering in shady areas.,2019.0,1.0,3.0,Mar,10.0,9.0
Douglas,08035,Highlands Ranch,8.0,CO,443f7ab4-a2ba-4b32-9ae1-7f09c72a5531,45536.0,2019-03-16,1.0,"As the day time temperature rises, water is running off lawns with melting of snow.",2019.0,1.0,3.0,Mar,11.0,16.0
Douglas,08035,Highlands Ranch,8.0,CO,443f7ab4-a2ba-4b32-9ae1-7f09c72a5531,45771.0,2019-03-23,0.0,Bulbs are pushing up through leaf matter. Snow piles are nearly gone. Leaf buds re swelling. Ground is not cracked.,2019.0,1.0,3.0,Mar,12.0,23.0
Douglas,08035,Highlands Ranch,8.0,CO,443f7ab4-a2ba-4b32-9ae1-7f09c72a5531,46027.0,2019-03-30,1.0,Soil moist for spring clean up. Lilac bushes are showing green. Crocus and snowdrops almost over with daffodils taking charge.,2019.0,1.0,3.0,Mar,13.0,30.0
Larimer,08069,Fort Collins,8.0,CO,d43537ea-fe33-4deb-b6a5-9aedbb2d306d,45839.0,2019-03-24,0.0,"Thus far in March I measured more precipitation than the past few months combined. We received some very wet snowfall and rain. Temperatures are beginning to warm up, although below freezing temperatures occur overnight. Many species of birds have returned and fruit trees are beginning to bud.",2019.0,1.0,3.0,Mar,12.0,24.0
Grand,08049,Parshall,8.0,CO,c83fc76c-86d4-40a2-89d8-45a4c95232c0,45063.0,2019-03-02,-1.0,"February ended with dry, warm weather.  Much of our snowpack disappeared in just a few days.  I compared this February's stats with the past 10 years and found that this year's February snowfall (7.5"") was only 59% of the 10 year average however, the precipitation for this past month was (0.69"") which is 80% of the ten year average.  This February, 2019, was the driest February I've recorded in the ten years I've been measuring in terms of new snowfall, but was the 3rd driest in terms of actual precipitation. Overall, we ended the month below average so will put us at mildly dry.  ",2019.0,1.0,3.0,Mar,9.0,2.0
Grand,08049,Parshall,8.0,CO,c83fc76c-86d4-40a2-89d8-45a4c95232c0,45292.0,2019-03-09,2.0,"Moderately wet is a category we rarely get to choose in this area but I will go with that for this week because we received 0.99"" of precipitation.  0.28"" came from rain, the rest came from wet snow which has drifted and packed in so that it probably will not melt too rapidly.  Things are looking good as of this week.",2019.0,1.0,3.0,Mar,10.0,9.0
Grand,08049,Parshall,8.0,CO,c83fc76c-86d4-40a2-89d8-45a4c95232c0,45535.0,2019-03-16,2.0,We received a little over a half inch of precipitation this week so we are still above average so far for the month of March.,2019.0,1.0,3.0,Mar,11.0,16.0
Grand,08049,Parshall,8.0,CO,c83fc76c-86d4-40a2-89d8-45a4c95232c0,45780.0,2019-03-23,1.0,"We only received 0.05"" of precipitation this past week.  Wind prone ridges are now snow free but there is plenty of drifted snow in protected areas.  So far the melting process has been slow, which is a good thing.  I do not think the snowpack is as much as we've had on some of our heavier winters, but there is enough that we should have a pretty decent run-off this spring.",2019.0,1.0,3.0,Mar,12.0,23.0
Grand,08049,Parshall,8.0,CO,c83fc76c-86d4-40a2-89d8-45a4c95232c0,46029.0,2019-03-30,0.0,"There has been less run-off water than I would have expected this week given the warm temperatures and wind.  We are approaching 50% snow cover in this area ( not counting the 0.5"" of snow this morning) and while we have water and mud to be sure, it isn't what I would have expected.  Some people I've talked to wonder if the ground has been so dry from the drought that the water is soaking into the soil more than usual rather than running off.  We had 0.07"" of precipitation this past week, so we are probably on the boarder between near normal and mildly wet, but we've definitely dried out this week, so I'll put us at near normal.",2019.0,1.0,3.0,Mar,13.0,30.0
Weld,08123,Greeley,8.0,CO,743652db-2d6f-4d32-a90f-2b81176203ae,45129.0,2019-03-03,1.0,A nice all-day light snowfall yesterday. Hoping for more.- ,2019.0,1.0,3.0,Mar,9.0,3.0
Weld,08123,Greeley,8.0,CO,743652db-2d6f-4d32-a90f-2b81176203ae,45329.0,2019-03-10,1.0,"cool temps and just a little wind, so not a lot of drying this week.Snow is all melted on north side of privacy fence",2019.0,1.0,3.0,Mar,10.0,10.0
Weld,08123,Greeley,8.0,CO,743652db-2d6f-4d32-a90f-2b81176203ae,45576.0,2019-03-17,1.0,A lot of moisture in the Wednesday 'blizzard' but I wouldn't call conditions moderately wet. The national drought monitor shows little change on the Colorado plains over the last 2 weeks.,2019.0,1.0,3.0,Mar,11.0,17.0
Weld,08123,Greeley,8.0,CO,743652db-2d6f-4d32-a90f-2b81176203ae,45851.0,2019-03-24,1.0,Nice moisture this week.,2019.0,1.0,3.0,Mar,12.0,24.0
Weld,08123,Greeley,8.0,CO,743652db-2d6f-4d32-a90f-2b81176203ae,46083.0,2019-03-31,2.0,Hope the moisture keeps coming.,2019.0,1.0,3.0,Mar,13.0,31.0
La Plata,08067,Hesperus,8.0,CO,f3ee371f-67fe-4a4e-bfb9-4ef0edf33e6d,45920.0,2019-03-25,3.0,Dug post hole 2' deep and very wet all the way.  Trees should be absorbing this water so will l be much more resistant to fire this summer.,2019.0,1.0,3.0,Mar,13.0,25.0
Crowley,08025,Ordway,8.0,CO,d1318b12-3d48-440d-8a25-d82fe3318493,45207.0,2019-03-04,-1.0,This extreme cold is hard on the cattle.  Have lost several calves. Area hunters report high number of coyotes. Ready for Spring and rain.,2019.0,1.0,3.0,Mar,10.0,4.0
Crowley,08025,Ordway,8.0,CO,d1318b12-3d48-440d-8a25-d82fe3318493,45431.0,2019-03-11,-2.0,"Not much moisture in last week's snow. Winds every day, different directions.Bluebirds and robins showing up. Bracing for the promised high wind on Wednesday.",2019.0,1.0,3.0,Mar,11.0,11.0
Crowley,08025,Ordway,8.0,CO,d1318b12-3d48-440d-8a25-d82fe3318493,45671.0,2019-03-18,-2.0,"Last week's storm gave us .12"" rain but the hurricane winds took it and more out immediately.  Many trees down, buildings and vehicles with severe damage, fences tore down. Tumbleweeds in fences have been stripped into thatch.",2019.0,1.0,3.0,Mar,12.0,18.0
Crowley,08025,Ordway,8.0,CO,d1318b12-3d48-440d-8a25-d82fe3318493,45913.0,2019-03-25,-2.0,"Thankful for the rain but, winds take it right back out. Mustard and dandelions is coming up and elm trees are budding.  A lot of different birds coming through. Don't have to dig very deep to find dry, hard soil.",2019.0,1.0,3.0,Mar,13.0,25.0
Larimer,08069,Fort Collins,8.0,CO,c512a3a7-6713-4785-81b2-daca59977b8d,45289.0,2019-03-09,-2.0,"Still calling it moderately dry, conditions different for late winter as it has been colder and now some precip as snow, still think soil moisture is depleted",2019.0,1.0,3.0,Mar,10.0,9.0
Larimer,08069,Fort Collins,8.0,CO,c512a3a7-6713-4785-81b2-daca59977b8d,45530.0,2019-03-16,-1.0,"Moving to mildly dry as past week has finally seen some moisture around here, plus has been much colder for March",2019.0,1.0,3.0,Mar,11.0,16.0
Larimer,08069,Fort Collins,8.0,CO,c512a3a7-6713-4785-81b2-daca59977b8d,45788.0,2019-03-23,-1.0,"Going with mildly dry and will probably shift to near normal next week if moisture continues to come, cold March, haven't started any garden or lawn preparation yet.  Late start to spring tilling.",2019.0,1.0,3.0,Mar,12.0,23.0
Elbert,08039,Elbert,8.0,CO,ab40f47f-adb9-41dc-8052-14e3289a61bd,45373.0,2019-03-10,0.0,Much melting and evaporation going on the last few days. Ground now only about 20% covered with snow where drifts had formed. Fields and pastures have standing water and running water in low spots because the ground below is still frozen and melt cannot sink in. Classic mud season.,2019.0,1.0,3.0,Mar,10.0,10.0
Elbert,08039,Elbert,8.0,CO,ab40f47f-adb9-41dc-8052-14e3289a61bd,45605.0,2019-03-17,0.0,"The high winds with last Wednesday's blizzard resulted in very uneven snow distribution, varying from nearly bare ground to drifts nearly 6 feet deep. The bright sun since has melted/evaporated the snow in the thinner places and ground is now visible over about 40% of the area. It is still mud season in the heat of the day.",2019.0,1.0,3.0,Mar,11.0,17.0
Elbert,08039,Elbert,8.0,CO,ab40f47f-adb9-41dc-8052-14e3289a61bd,45861.0,2019-03-24,0.0,"Mud season is here. Ground not totally thawed so standing water cannot soak into the ground everywhere. Grass has started to grow, but trees not yet greening up. Still have snow from zero to four feet deep in the forest.  Fences dragged down by the snow will have to be repaired before cattle can be brought in to graze.",2019.0,1.0,3.0,Mar,12.0,24.0
Weld,08123,Kersey,8.0,CO,7bfade50-5dce-4274-8680-032e402fcc82,45145.0,2019-03-03,-1.0,0.09 in. from this weekend's storm was much needed but we are still short on moisture.,2019.0,1.0,3.0,Mar,9.0,3.0
Weld,08123,Kersey,8.0,CO,7bfade50-5dce-4274-8680-032e402fcc82,45375.0,2019-03-10,-1.0,Soil is still too dry. ,2019.0,1.0,3.0,Mar,10.0,10.0
Weld,08123,Kersey,8.0,CO,7bfade50-5dce-4274-8680-032e402fcc82,45615.0,2019-03-17,-1.0,"We received only 0.22 of an inch of precipitation from the ""bomb cyclone."" Snow cover was gone by Friday and our soil is still dry. ",2019.0,1.0,3.0,Mar,11.0,17.0
Weld,08123,Kersey,8.0,CO,7bfade50-5dce-4274-8680-032e402fcc82,45865.0,2019-03-24,0.0,We actually have mud! The rains of 3/22/19-3/23/19 were extremely beneficial. ,2019.0,1.0,3.0,Mar,12.0,24.0
Weld,08123,Kersey,8.0,CO,7bfade50-5dce-4274-8680-032e402fcc82,46039.0,2019-03-30,0.0,Continued precipitation maintaining adequate soil moisture. ,2019.0,1.0,3.0,Mar,13.0,30.0
Weld,08123,NewRaymer,8.0,CO,c8796818-0007-4140-a442-ee9337df151b,45500.0,2019-03-15,0.0,"After a blizzard for nearly 3 days the amount of snow acculation is in drifts around buildings. Grassland pasture has no snow cover here. As drifts melt ponds will fill. The recharge to water sands has value.
",2019.0,1.0,3.0,Mar,11.0,15.0
Weld,08123,NewRaymer,8.0,CO,c8796818-0007-4140-a442-ee9337df151b,45926.0,2019-03-25,1.0,"Accumulation of water from last weeks blizzard is 3 inches.
All 3 doors of my house were blocked by snow until Friday.Marooned, so could not report what had taken place.
Corrals are standing in water as snow melts,water catches 
are filling from runoff. Snow drifts in cedar & juniper trees has caused much damage to windbreak trees. High ground is drying fast from wind.",2019.0,1.0,3.0,Mar,13.0,25.0
Gunnison,08051,Pitkin,8.0,CO,401e0943-eceb-420d-bfff-09e96efc042b,45212.0,2019-03-04,2.0,"Snow depth is 54"", which is 173% of average for the date. More snow is on the way. Looks like the drought is dead!",2019.0,1.0,3.0,Mar,10.0,4.0
Gunnison,08051,Pitkin,8.0,CO,401e0943-eceb-420d-bfff-09e96efc042b,45449.0,2019-03-12,2.0,"Snowfall for the date is 160"", which is 132% of average. 55"" of snow is on the ground today, which is 198% of average. ",2019.0,1.0,3.0,Mar,11.0,12.0
Gunnison,08051,Pitkin,8.0,CO,401e0943-eceb-420d-bfff-09e96efc042b,45669.0,2019-03-18,2.0,"So far in March this station has received 66.8"" of snowfall with 5.34"" of water equivalent. March's average is 18"" of snowfall with 1.47"" of water. The 57"" of snow currently on the ground is 248% of average for this date.",2019.0,1.0,3.0,Mar,12.0,18.0
Gunnison,08051,Pitkin,8.0,CO,401e0943-eceb-420d-bfff-09e96efc042b,45909.0,2019-03-25,2.0,"The snowpack at this station has been melting much slower than usual for this late in March. Current snow depth is 54"" (313% of average), and total snowfall for the season is 139% of average.",2019.0,1.0,3.0,Mar,13.0,25.0
Larimer,08069,Fort Collins,8.0,CO,0c7ec328-9ab1-49bf-8d59-0cf289d22f32,45478.0,2019-03-04,0.0,"We totaled 0.41"" of precipitation, all in the form of 5.7"" of snow, over the past week thanks to a storm from March 1-2.  The new snow cover, significantly below average temperatures (a high temperature of 10F on 3 March and a low of –11F on 4 March), and average winds during the period have allowed ground conditions to return to near normal levels.  Total February precipitation was 0.20"" (about 50% of average).",2019.0,1.0,3.0,Mar,10.0,4.0
Larimer,08069,Fort Collins,8.0,CO,0c7ec328-9ab1-49bf-8d59-0cf289d22f32,45479.0,2019-03-11,0.0,"We totaled 0.09"" of precipitation (mostly light rain, but also 0.2"" of snow) over the past week.  Lingering snow cover from last week's storm, continued below average temperatures, and light winds during the period have maintained near normal ground conditions.",2019.0,1.0,3.0,Mar,11.0,11.0
Larimer,08069,Fort Collins,8.0,CO,0c7ec328-9ab1-49bf-8d59-0cf289d22f32,45670.0,2019-03-18,0.0,"A wet week, thanks to a blizzard.  A total of 0.94"" of precipitation (both rain and 4.3"" of new snow) fell during the past week.  Temperatures were slightly below normal, and winds were high during the blizzard but weak otherwise.  Ground conditions are about normal.  Lawn grass is just beginning to green, and garlic shoots are peeking out of the garden.",2019.0,1.0,3.0,Mar,12.0,18.0
Larimer,08069,Fort Collins,8.0,CO,0c7ec328-9ab1-49bf-8d59-0cf289d22f32,45916.0,2019-03-25,0.0,"A total of 0.06"" of precipitation was recorded over the past week, bringing the month-to-date total to 1.47"" (120% of the climatological average).  Temperatures and wind speeds were about average.  Ground conditions remain near normal for this time of year.  Lawn grass is beginning to green up, garlic shoots are 3-4"" high and onions and peas were planted.",2019.0,1.0,3.0,Mar,13.0,25.0
Moffat,08081,Craig,8.0,CO,69d3d4fe-b1f2-4bca-b207-f0f293ca0217,45462.0,2019-03-13,-1.0,Snowing heavily with alot of wind. Yesterday the lawn was 1/2 cleared of snow with mud visible  Today a heavy wet snow blankets everything and the blowing snow is making visibility very poor ,2019.0,1.0,3.0,Mar,11.0,13.0
Moffat,08081,Craig,8.0,CO,69d3d4fe-b1f2-4bca-b207-f0f293ca0217,45925.0,2019-03-25,-1.0,The snow found in the yards is disappearing very quickly. The days are warm and there is alot of mud. Many migratory birds have arrived. It feels very much like spring,2019.0,1.0,3.0,Mar,13.0,25.0
La Plata,08067,Bayfield,8.0,CO,c51996a3-f36f-483b-bed4-3eb5ebb5161c,45208.0,2019-03-04,-2.0,More moisture is helping. It is starting to melt finally.,2019.0,1.0,3.0,Mar,10.0,4.0
La Plata,08067,Bayfield,8.0,CO,c51996a3-f36f-483b-bed4-3eb5ebb5161c,45673.0,2019-03-18,-1.0,Snow is melting fast and the ground is saturated with mud.,2019.0,1.0,3.0,Mar,12.0,18.0
La Plata,08067,Bayfield,8.0,CO,c51996a3-f36f-483b-bed4-3eb5ebb5161c,45915.0,2019-03-25,-1.0,Snow is melting fast.  Ground is muddy.,2019.0,1.0,3.0,Mar,13.0,25.0
Douglas,08035,Parker,8.0,CO,99568bc5-d268-486c-91a1-25ef195e2aa4,45117.0,2019-03-03,0.0,"Condition remains at Normal.  This week had warmer days and nights which melted most of the snowpack.  Yesterday's snowstorm brought 2.7"" snow to report this morning.  ",2019.0,1.0,3.0,Mar,9.0,3.0
Douglas,08035,Parker,8.0,CO,99568bc5-d268-486c-91a1-25ef195e2aa4,45278.0,2019-03-09,0.0,"Remains at Normal.  The past 7 days had 4.7"" snow to report with .38"" precipitation, with 0 degree lows for the first 2 nights.  Most snowpack is gone with the exception of the half inch of frozen rain/snow that appeared overnight.  Deer, rabbits, wild turkeys appear healthy and find lawns to graze even though there was snowpack from Jan 11 through Feb 25.  There should be abundant wild flowers in the forest behind our house this Spring.",2019.0,1.0,3.0,Mar,10.0,9.0
Douglas,08035,Parker,8.0,CO,99568bc5-d268-486c-91a1-25ef195e2aa4,45549.0,2019-03-16,1.0,"Conditions are Mildly wet after Wednesday's snowstorm brought 14"" measurable snow beginning with 0.2"" rain and totaling 2.14"" precipitation for this 7 days. Last Winter's Snow total was 40"" yet we are at 66"" already with April still to come.  Snowpack in this forested area of suburbia averages >6"" snow. Temps are predicted in the 40's for the next 5 days. Deer, rabbits and wild turkeys appear healthy. Snowpack for the State of Colorado is +100% overall which is great for the water tables and reservoir supplies for this coming year.",2019.0,1.0,3.0,Mar,11.0,16.0
Douglas,08035,Parker,8.0,CO,99568bc5-d268-486c-91a1-25ef195e2aa4,45734.0,2019-03-22,0.0,"Setting the condition at Near Normal, for this time of year after a dry 7 days. Almost all the snowpack has melted from the 14"" of wet snow a week ago. Soil is thawing and muddy. However our total snowfall since late October is higher 66.0"" compared to last year's dry Winter of 40.0"". Robins and finches have returned to the area and survived last week's bomb cyclone force winds.  Deer, Wild turkey and rabbits appear healthy.   ",2019.0,1.0,3.0,Mar,12.0,22.0
Douglas,08035,Parker,8.0,CO,99568bc5-d268-486c-91a1-25ef195e2aa4,46035.0,2019-03-30,0.0,"This 7 days were dry and windy with high day time temps at 60 to 70 degrees and warmer 40's for the lows so that no snowpack remained.  Overnight storm brought 4.5"" snow measuring 0.46"" precipitation.  So conditions remain Normal for this time of year in this suburban Ponderosa forest area SE of Parker.  Robins, house finches, woodpeckers have returned to the area since the second week of March.  There is optimism for better water supplies in reservoirs, etc over Colorado's statewide snowpack over 100% through this winter. ",2019.0,1.0,3.0,Mar,13.0,30.0
Eagle,08037,Carbondale,8.0,CO,c2c378e5-941c-43a8-83f3-b980036ce894,45237.0,2019-03-07,2.0,"When the middle rail of our split rail fence is covered with snow, we know it's a heavy snow year.  Last year there was no snow on the ground on this date.  Bye bye drought!",2019.0,1.0,3.0,Mar,10.0,7.0
Eagle,08037,Carbondale,8.0,CO,c2c378e5-941c-43a8-83f3-b980036ce894,45290.0,2019-03-09,3.0,"Epic snowfall on our property (35 acres) this year.  Snowpack is reported to be at 135%.  Avalanche warnings for many of the surrounding areas.  Avalanche danger is at ""Extreme"" level (5 of 5).",2019.0,1.0,3.0,Mar,10.0,9.0
Eagle,08037,Carbondale,8.0,CO,c2c378e5-941c-43a8-83f3-b980036ce894,45708.0,2019-03-20,3.0,The most snow on the ground I’ve seen in years. Watershed at 158% ,2019.0,1.0,3.0,Mar,12.0,20.0
Costilla,08023,FORT GARLAND,8.0,CO,9c2f36d3-0ea9-49d2-869f-d8df89603c57,45160.0,2019-03-03,2.0,The past week has been very warm (in the lower 40's) for this time of year. Snow melt has been extreme. The ground is saturated. Our driveway and roads (we live 10 miles from pavement) are so soft we have had to limit travel to times when the ground is frozen. The nearby lake (Forbes Park Lake aka McCarty Lake) is frozen but still extremely low. The low level is partially from the extreme drought last summer as well as this lake was used to dip water to fight the Spring Fire. There is 21 inches of snow on the ground.,2019.0,1.0,3.0,Mar,9.0,3.0
Costilla,08023,FORT GARLAND,8.0,CO,9c2f36d3-0ea9-49d2-869f-d8df89603c57,45283.0,2019-03-09,2.0,Ground is snow covered everywhere after last nights snow of 3 inches. Warm days causing a lot of snow melt making it difficult to drive as the ground is very saturated.,2019.0,1.0,3.0,Mar,10.0,9.0
Larimer,08069,Fort Collins,8.0,CO,4a9d3b19-e6a1-4788-9c5c-3ab8732fd50f,46282.0,2019-04-06,-1.0,"Straddling the line between normal and a bit dry. Dried out quickly this week. Our horse corral went from mud to dust in just a few days.  But overall, vegetation is greening up about on schedule and soil moisture OK for now. With an average spring, we'll have good water supplies s mountain snowpack is in good shape",2019.0,2.0,4.0,Apr,14.0,6.0
Larimer,08069,Fort Collins,8.0,CO,4a9d3b19-e6a1-4788-9c5c-3ab8732fd50f,46533.0,2019-04-13,1.0,After a warm and dry start to the week we transitioned back to cold and snowy.  Some bushes and trees were about ready to burst into blossom but have been delayed -- fortunately.  Grass has really greened up as wet snow melted in moving us from mildly dry to mildly wet or at least average.  We are looking good with snowpack too.,2019.0,2.0,4.0,Apr,15.0,13.0
Larimer,08069,Fort Collins,8.0,CO,4a9d3b19-e6a1-4788-9c5c-3ab8732fd50f,46977.0,2019-04-20,0.0,"Mountain snowpack remains a bit above average but not dramatically so.  Grass is green and some flowers and buds are bursting out now --soil moisture is OK but not great -- I'll call it ""normal"" but we could use more precip soon to stay on track",2019.0,2.0,4.0,Apr,16.0,20.0
Larimer,08069,Fort Collins,8.0,CO,4a9d3b19-e6a1-4788-9c5c-3ab8732fd50f,47022.0,2019-04-27,-1.0,Green grass is quickly loosing the deep green color as soil moisture has rapidly depleted as ET rates crank up. soil is still workable but clay soils are quickly getting hard.  Got some light rain this week but not enough to keep up with average. Overall water supplies are fine.,2019.0,2.0,4.0,Apr,17.0,27.0
Boulder,08013,Boulder,8.0,CO,728c5b0c-fa99-4af4-be23-53cf3d1da209,47202.0,2019-04-30,2.0,Wet spring snow yesterday afternoon and evening. 2nd grade class visiting today did some activities inside and some outside. The temperature was 41 degrees F. ,2019.0,2.0,4.0,Apr,18.0,30.0
Mesa,08077,DeBeque,8.0,CO,753b859d-257d-48c6-b478-e0557a2c4b8d,47191.0,2019-04-30,3.0,We had to abandon three vehicles while on a research project yesterday. The storm hit suddenly and the roads became so slippery that we got stuck and couldn't get out. We had to walk miles out and will have to go back and try to retrieve vehicles once it dries out.,2019.0,2.0,4.0,Apr,18.0,30.0
Pueblo,08101,Rye,8.0,CO,64ea6bd3-90a8-4766-9873-2236e4d58218,46224.0,2019-04-04,1.0,"The ground has been covered by snow most of winter. No severe cold, but colder then usual for past 6 months. Buds on fruit trees are in excellent shape.
 ",2019.0,2.0,4.0,Apr,14.0,4.0
Douglas,08035,Highlands Ranch,8.0,CO,443f7ab4-a2ba-4b32-9ae1-7f09c72a5531,46269.0,2019-04-06,0.0,Mulched areas still retain moisture; bare earth is dry. Lawns are showing some green as daffodils bloom.,2019.0,2.0,4.0,Apr,14.0,6.0
Douglas,08035,Highlands Ranch,8.0,CO,443f7ab4-a2ba-4b32-9ae1-7f09c72a5531,46522.0,2019-04-13,0.0,Ground currently damp with snowfall and melting. Cold has arrested trees leafing out.,2019.0,2.0,4.0,Apr,15.0,13.0
Douglas,08035,Highlands Ranch,8.0,CO,443f7ab4-a2ba-4b32-9ae1-7f09c72a5531,47009.0,2019-04-27,0.0,The ground is dry; lawn irrigation has started.  Perennials and trees are leafing out on schedule.,2019.0,2.0,4.0,Apr,17.0,27.0
Grand,08049,Parshall,8.0,CO,c83fc76c-86d4-40a2-89d8-45a4c95232c0,46286.0,2019-04-06,0.0,"Only 0.03"" of new precipitation here this week.  Yesterday 4/5/19 was the first day this spring that I would say our run-off has been about average.  We had quite a bit of water on the ground in the afternoon.  I estimate that about 35% of the ground in this area is still snow covered but it is melting quickly.  I think we are at about average or just above for moisture at this time of year.",2019.0,2.0,4.0,Apr,14.0,6.0
Grand,08049,Parshall,8.0,CO,c83fc76c-86d4-40a2-89d8-45a4c95232c0,46528.0,2019-04-13,1.0,"We had 0.32"" of precipitation at this station this week.  The majority of our spring runoff is probably over in this general area.  About 5% of the land around us still has snow banks from the winter that have not melted yet.  Storms this week have kept the soil around us mildly wet.",2019.0,2.0,4.0,Apr,15.0,13.0
Grand,08049,Parshall,8.0,CO,c83fc76c-86d4-40a2-89d8-45a4c95232c0,46859.0,2019-04-21,0.0,"We had 0.6"" of precipitation this past week.  The soil condition seems to be just about where it should be at this time of year.",2019.0,2.0,4.0,Apr,16.0,21.0
Grand,08049,Parshall,8.0,CO,c83fc76c-86d4-40a2-89d8-45a4c95232c0,47011.0,2019-04-27,1.0,"We had 0.38"" of precipitation at this station this week, 0.30"" of which fell in the last 24 hours.  As of this report the soil is muddy in this area.",2019.0,2.0,4.0,Apr,17.0,27.0
Weld,08123,Greeley,8.0,CO,743652db-2d6f-4d32-a90f-2b81176203ae,46323.0,2019-04-07,1.0,still some moisture in the ground.,2019.0,2.0,4.0,Apr,14.0,7.0
Weld,08123,Greeley,8.0,CO,743652db-2d6f-4d32-a90f-2b81176203ae,46593.0,2019-04-14,1.0,Enjoying the moisture this week,2019.0,2.0,4.0,Apr,15.0,14.0
Weld,08123,Greeley,8.0,CO,743652db-2d6f-4d32-a90f-2b81176203ae,46805.0,2019-04-21,1.0,some moisture still in the ground.,2019.0,2.0,4.0,Apr,16.0,21.0
Weld,08123,Greeley,8.0,CO,743652db-2d6f-4d32-a90f-2b81176203ae,47063.0,2019-04-28,0.0,"Still getting a little moisture, and still cool.",2019.0,2.0,4.0,Apr,17.0,28.0
Crowley,08025,Ordway,8.0,CO,d1318b12-3d48-440d-8a25-d82fe3318493,46178.0,2019-04-01,-2.0,Some soil moisture finally.  Only have to go down a few inches to reach dry though. Kosha and Russian Thistle coming up. Elms budding. ,2019.0,2.0,4.0,Apr,14.0,1.0
Crowley,08025,Ordway,8.0,CO,d1318b12-3d48-440d-8a25-d82fe3318493,46424.0,2019-04-08,-2.0,"Weather outlook isn't very promising.  No significant moisture in the forecast.  Things are turning green but, not much growth other than the mustard. Fire season seems to have already hit.  Could see smoke from the Las Animas fire all weekend. ",2019.0,2.0,4.0,Apr,15.0,8.0
Crowley,08025,Ordway,8.0,CO,d1318b12-3d48-440d-8a25-d82fe3318493,46665.0,2019-04-15,-2.0,More wind than moisture last week. Things are greening up and allergens are high. Today marks the 11th anv. of the Crowley County fire. Never want to go through that again.,2019.0,2.0,4.0,Apr,16.0,15.0
